code,type,subtype,importance,identifier,other,message,moreInfo,context
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/campaign/jcr:content,\N,The node at /etc/cloudservices/campaign/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/campaign/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/jcr:description"",""value"":""1db994374b18821decac6fff123ea493df7b99ea4ca8c6660bb70a56b64a8f49""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/descriptionExtended"",""value"":""ad6254195ee6e8790e21d7a809dddb256ad4f25a9b4b297819690b90b2335314""},{""op"":""add"",""path"":""/ranking"",""value"":""39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9""},{""op"":""add"",""path"":""/jcr:title"",""value"":""c69bcd186e6cfb21cc4e4652b9cc58736a3f51bf27bfba758ccdabae79953fd0""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""},{""op"":""add"",""path"":""/category"",""value"":""ae933f975b1aa3700b3791916169052db644e65dea98525456412245c97ea797""},{""op"":""add"",""path"":""/inclusionRank"",""value"":""100""},{""op"":""add"",""path"":""/description"",""value"":""9ba00b17127e5b3d5ef94b54a1da350bc44d8cc9a48591daf6d7d6b69f6e66ab""},{""op"":""add"",""path"":""/cq:lastModified"",""value"":""179df95f718834bfc0f846820ddae111c9066098907d1d144a99c5db5122ad0c""},{""op"":""add"",""path"":""/thumbnailPath"",""value"":""7892eb0d96f7251ec4f98b563aac02e303966ee7a2511aea37a3d5e75e0c2c4c""},{""op"":""add"",""path"":""/serviceUrl"",""value"":""c444163711a2ae2384c037e8d0a7e29543619f5aaaebb62b0a0006575f764012""},{""op"":""add"",""path"":""/componentReference"",""value"":""ae08ba45b8ee74976492c32803bea16771c81935bdf55ddf093601f452ab3ad0""},{""op"":""add"",""path"":""/showOnDashboard"",""value"":""true""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dmscene7,\N,The node at /etc/cloudservices/dmscene7 has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dmscene7"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dmscene7/jcr:content,\N,The node at /etc/cloudservices/dmscene7/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dmscene7/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/connectedWhen"",""value"":""b4c32c7b7041d27e2812f09a15b489c79779e2b5f9db9a4c01a7d979c4aeaf2e""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/serviceUrl"",""value"":""ac5d3d4ca94d4608b90fc703eb75f8d78b7ede4d1fb022876d6fe503fe0a66bf""},{""op"":""add"",""path"":""/jcr:description"",""value"":""6f5c93773ce5be91b97151941d74891dfb624e1f0bf4419092018d514d6b2d13""},{""op"":""add"",""path"":""/cq:lastModified"",""value"":""6c93af346f31cd1f97439d69add090a93ab8463ca4c38debb20bdfa1b460a085""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""},{""op"":""add"",""path"":""/category"",""value"":""ae933f975b1aa3700b3791916169052db644e65dea98525456412245c97ea797""},{""op"":""add"",""path"":""/jcr:title"",""value"":""313ffd186a316082a831ee8de84526ce34e0417df9835c1d168ca2a80469d25e""},{""op"":""add"",""path"":""/solution"",""value"":""216fdc11afa69202f2569b23b4e560a78efc5e949fc1482210555be2cae37cd6""},{""op"":""add"",""path"":""/summaryPanelPath"",""value"":""9836d0007da1b94855dc48905864fbdd019c655f18326c7fcd5bb3b160fbb709""},{""op"":""add"",""path"":""/description"",""value"":""0c7058d58f39aaf9a201d8f18c02c3c5134315a7ef76f5dd48b48dcd0874ee8d""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""},{""op"":""add"",""path"":""/allowMultiple"",""value"":""false""},{""op"":""add"",""path"":""/thumbnailPath"",""value"":""ee0534769fea2c8d27ba2f5918a934f1352429c750760d99c97daa0a691fe8d1""},{""op"":""add"",""path"":""/ranking"",""value"":""d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103""},{""op"":""add"",""path"":""/visible"",""value"":""true""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dmscene7/statistics,\N,The node at /etc/cloudservices/dmscene7/statistics has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dmscene7/statistics"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dmscene7/statistics/assets,\N,The node at /etc/cloudservices/dmscene7/statistics/assets has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dmscene7/statistics/assets"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/total"",""value"":""0""},{""op"":""add"",""path"":""/jcr:title"",""value"":""bd12731d7bc9b843d8523e654ae92abe735ee95f0777e46e77ee286b17833acd""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dynamicmediaservices,\N,The node at /etc/cloudservices/dynamicmediaservices has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dynamicmediaservices"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dynamicmediaservices/jcr:content,\N,The node at /etc/cloudservices/dynamicmediaservices/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dynamicmediaservices/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/cq:lastModified"",""value"":""3158ec5e44f69df6f2f9530a4d29d46dd8fa0d6d8f356e69d0c45483ede8ae01""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/serviceUrl"",""value"":""ac5d3d4ca94d4608b90fc703eb75f8d78b7ede4d1fb022876d6fe503fe0a66bf""},{""op"":""add"",""path"":""/ranking"",""value"":""811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c""},{""op"":""add"",""path"":""/componentReference"",""value"":""ceda01c225cc78efecd5494d07c079b8278d9dffc66b013a17d31d7b696fe306""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""},{""op"":""add"",""path"":""/category"",""value"":""ae933f975b1aa3700b3791916169052db644e65dea98525456412245c97ea797""},{""op"":""add"",""path"":""/solution"",""value"":""216fdc11afa69202f2569b23b4e560a78efc5e949fc1482210555be2cae37cd6""},{""op"":""add"",""path"":""/description"",""value"":""0c7058d58f39aaf9a201d8f18c02c3c5134315a7ef76f5dd48b48dcd0874ee8d""},{""op"":""add"",""path"":""/jcr:title"",""value"":""02ead690beac40e2dd927c110f17a99f3248406c630374970b386a64f5eaf5c3""},{""op"":""add"",""path"":""/thumbnailPath"",""value"":""a9cbce1e71b0d40db869692bada427d37d9151a02f4ee1ccfb6ff99681eab6ec""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""},{""op"":""add"",""path"":""/allowMultiple"",""value"":""false""},{""op"":""add"",""path"":""/connectedWhen"",""value"":""30b83a0e8e53b94434f888a2b20f640b056f2be358ab30b14479f0adc20e0bca""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dynamictagmanagement,\N,The node at /etc/cloudservices/dynamictagmanagement has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dynamictagmanagement"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/dynamictagmanagement/jcr:content,\N,The node at /etc/cloudservices/dynamictagmanagement/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/dynamictagmanagement/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/cq:lastModified"",""value"":""3158ec5e44f69df6f2f9530a4d29d46dd8fa0d6d8f356e69d0c45483ede8ae01""},{""op"":""add"",""path"":""/thumbnailPath"",""value"":""c3953f45fa4b7ef9f24e18c645c5f25ab87dfa82a4556bf0cf6e975b732e5b84""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/inclusionRank"",""value"":""-1""},{""op"":""add"",""path"":""/apiUrl"",""value"":""138ad306c02613c4a49cbd784a2236643c5948a34dc06b00b4ae9ea22b2c325e""},{""op"":""add"",""path"":""/componentReference"",""value"":""17e20f5a7b4008467f9a28ba0c1fec8f8b60dacde00338445d074d81fc701c45""},{""op"":""add"",""path"":""/ranking"",""value"":""e629fa6598d732768f7c726b4b621285f9c3b85303900aa912017db7617d8bdb""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""},{""op"":""add"",""path"":""/connectedWhen"",""value"":""fc9184134ae5672878413fff088dd0a1db30d18dc2a855da6345c7ab592ac46f""},{""op"":""add"",""path"":""/category"",""value"":""ae933f975b1aa3700b3791916169052db644e65dea98525456412245c97ea797""},{""op"":""add"",""path"":""/solution"",""value"":""ae933f975b1aa3700b3791916169052db644e65dea98525456412245c97ea797""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/description"",""value"":""8c2bbb79fbb42ce71c4d6d4622db06c74c8cc48fcf0f7995539d283dc1cab936""},{""op"":""add"",""path"":""/jcr:title"",""value"":""d4f2f2d6176ba6f607f48274d874638cccebbaf26c6c223c56a70ff7511b3e24""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/generic-tracker,\N,The node at /etc/cloudservices/generic-tracker has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/generic-tracker"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/generic-tracker/jcr:content,\N,The node at /etc/cloudservices/generic-tracker/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/generic-tracker/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/cq:lastModified"",""value"":""3158ec5e44f69df6f2f9530a4d29d46dd8fa0d6d8f356e69d0c45483ede8ae01""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/ranking"",""value"":""ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306""},{""op"":""add"",""path"":""/jcr:title"",""value"":""812bb26e0198db3a75ac0e906089ba46138a7a9dae11d36d85c521bda8593e42""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/inclusionRank"",""value"":""300""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""},{""op"":""add"",""path"":""/componentReference"",""value"":""b92eb1abe5a41fac01247fc859cb10f4ab0d593977b6a5549b54fa577fa265b0""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/marketingcloud,\N,The node at /etc/cloudservices/marketingcloud has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/marketingcloud"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/marketingcloud/1,\N,The node at /etc/cloudservices/marketingcloud/1 has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/marketingcloud/1"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""}]},""type"":""node.location""}"
